gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm
AL450447.1,0,0,0,0,0,0,0,0,0,0.094521048,0,0
NPM1P14,0,0,0,0,0,0,0,0.116254823,0,0,0,0
PTP4A1P2,0,0,0,0,0,0,0,0.221754795,0,0,0,0
LINC02308,0,0,0,0,0,0,0,0,0,0.185629248,0,0
MIR1207,0,0,0,0,0,0,0,1.157203185,0,0,0,0
C9orf84,0,0,0,0,0,0,0,0.016041536,0,0,0,0
MIR3663HG,0,0,0,0,0,0,0,0.042212443,0,0,0,0
AC022080.2,0,0,0,0,0,0,0,0.188886824,0,0,0,0
AC013451.2,0,0,0,0,0,0,0,0,0,0.164917477,0,0
RPS15AP1,0,0,0,0,0,0,0,0,0,0.302419005,0,0
AL158013.1,0,0,0,0,0,0,0,0.163701914,0,0,0,0
AC010519.1,0,0,0,0,0,0,0,0.292664759,0,0,0,0
KIR2DL1,0,0,0,0,0,0,0,0.060141384,0,0,0,0
AC021097.2,0,0,0,0,0,0,0,0.023038141,0,0.027058543,0,0
AP002812.3,0,0,0,0,0,0,0,0,0,0.214602234,0,0
TMEM132D-AS2,0,0,0,0,0,0,0,0.032103532,0,0.037705941,0,0
MIR1910,0,0,0,0,0,0,0,1.258458463,0,0,0,0
KCTD9P1,0,0,0,0,0,0,0,0.043134823,0,0.05066231,0,0
CHCHD3P3,0,0,0,0,0,0,0,0,0,0.184759111,0,0
HSPE1-MOB4,0,0,0,0,0,0,0,0,0,0.132860484,0,0
NAA11,0,0,0,0,0,0,0,0,0,0.043778538,0,0
IL20RA,0,0,0,0,0,0,0,0.02128471,0,0,0,0
AC002064.2,0,0,0,0,0,0,0,0,0,0.409155124,0,0
GAPDHP65,0,0,0,0,0,0,0,0,0,0.117540587,0,0
ACTBP14,0,0,0,0,0,0,0,0.04622437,0,0.054291015,0,0
SNORD115-41,0,0,0,0,0,0,0,1.227764354,0,0,0,0
IL19,0,0,0,0,0,0,0,0,0,0.045707704,0,0
BX322784.1,0,0,0,0,0,0,0,0.046739404,0,0,0,0.054454585
RNU6-1331P,0,0,0,0,0,0,0,0.949779972,0,0,0,0
EVPLL,0,0,0,0,0,0,0,0.046696047,0,0,0,0
AL445490.1,0,0,0,0,0,0,0,0,0,0.071620733,0,0
RN7SKP43,0,0,0,0,0,0,0,0,0,0.369518221,0,0
SEPT14P2,0,0,0,0,0,0,0,0.550145776,0,0,0,0
AC105254.1,0,0,0,0,0,0,0,0.162120253,0,0,0,0
HADHAP1,0,0,0,0,0,0,0,0,0,0.05177138,0,0
MIR3912,0,0,0,0,0,0,0,0.958825496,0,0,0,0
SLC26A3,0,0,0,0,0,0,0,0.029768385,0,0,0,0
Z92846.1,0,0,0,0,0,0,0,0.187829621,0,0.220607893,0,0
SUMO2P18,0,0,0,0,0,0,0,0,0,0.469229487,0,0
RN7SL123P,0,0,0,0,0,0,0,0.344783141,0,0,0,0
SNORD15A,0,0,0,0,0,0,0,0,0,0.798958316,0,0
AC079866.2,0,0,0,0,0,0,0,0,0,0.229603555,0,0
MIR6889,0,0,0,0,0,0,0,1.706384357,0,0,0,0
MT-TL2,0,0,0,0,0,0,0,0,0,1.665434237,0,0
AL031602.1,0,0,0,0,0,0,0,0.055256135,0,0.064898919,0,0
CYP4Z2P,0,0,0,0,0,0,0,0.063001675,0,0,0,0
RBMX2P3,0,0,0,0,0,0,0,0.10520029,0,0,0,0
AC007403.1,0,0,0,0,0,0,0,0,0,0.208546439,0,0
AC019206.1,0,0,0,0,0,0,0,0,0,0.278225484,0,0
YWHAEP5,0,0,0,0,0,0,0,0.131603499,0,0,0,0
OR7E122P,0,0,0,0,0,0,0,0,0,0.019041197,0,0
RN7SL724P,0,0,0,0,0,0,0,0.371500653,0,0,0,0
MRPL22P1,0,0,0,0,0,0,0,0.163436164,0,0,0,0
AC126768.2,0,0,0,0,0,0,0,0.056687318,0,0,0,0.066044582
OFD1P17,0,0,0,0,0,0,0,0.01667937,0,0,0,0.019432601
AC074386.1,0,0,0,0,0,0,0,0.046034146,0,0,0,0
AC004835.1,0,0,0,0,0,0,0,0,0,0.04067624,0,0
AL513165.2,0,0,0,0,0,0,0,0,0,0.036756553,0,0
AL591926.2,0,0,0,0,0,0,0,0.295239522,0,0,0,0
RPS29P20,0,0,0,0,0,0,0,0,0,0.691496087,0,0
AL049839.2,0,0,0,0,0,0,0,0,0,0.038554232,0,0
TCL6,0,0,0,0,0,0,0,0.009528362,0,0,0,0
AC104770.1,0,0,0,0,0,0,0,0,0,0.200077548,0,0
OOSP1P2,0,0,0,0,0,0,0,0.16863765,0,0,0,0
MIR4323,0,0,0,0,0,0,0,1.459082276,0,0,0,0
FTH1P1,0,0,0,0,0,0,0,0.189241874,0,0,0,0
RN7SL242P,0,0,0,0,0,0,0,0.169489355,0,0.199067055,0,0
AC009301.1,0,0,0,0,0,0,0,0.125064195,0,0,0,0
MORC1,0,0,0,0,0,0,0,0,0,0.031414939,0,0
RN7SKP170,0,0,0,0,0,0,0,0,0,0.360505582,0,0
AC091982.2,0,0,0,0,0,0,0,0,0,0.106050072,0,0
AC091390.2,0,0,0,0,0,0,0,0,0,0.316165323,0,0
RN7SL799P,0,0,0,0,0,0,0,0.337841198,0,0,0,0
Z95624.1,0,0,0,0,0,0,0,0.16031318,0,0,0,0
SEPT10P1,0,0,0,0,0,0,0,0.086640858,0,0,0,0
AC010163.2,0,0,0,0,0,0,0,0,0,0.310356511,0,0
AL356806.1,0,0,0,0,0,0,0,0,0,0.129089335,0,0
AC020765.5,0,0,0,0,0,0,0,0.159046883,0,0,0,0
AC036222.1,0,0,0,0,0,0,0,0,0,0.168681642,0,0
STK25P1,0,0,0,0,0,0,0,0,0,0.14110481,0,0
RPS2P52,0,0,0,0,0,0,0,0,0,0.144202233,0,0
TPRX2P,0,0,0,0,0,0,0,0,0,0.134217742,0,0
AL050341.1,0,0,0,0,0,0,0,0.321650725,0,0,0,0
ADH5P2,0,0,0,0,0,0,0,0.089569997,0,0,0,0
AC005234.1,0,0,0,0,0,0,0,0.115986955,0,0,0,0.135132692
RNU6-360P,0,0,0,0,0,0,0,0,0,1.136979142,0,0
CRYGFP,0,0,0,0,0,0,0,0.159046883,0,0,0,0
OR7E162P,0,0,0,0,0,0,0,0,0,0.114913344,0,0
LINC02508,0,0,0,0,0,0,0,0.118165114,0,0.138786186,0,0
AC131392.2,0,0,0,0,0,0,0,0.02324023,0,0,0,0
RF00108,0,0,0,0,0,0,0,1.290726629,0,0,0,0
TUB-AS1,0,0,0,0,0,0,0,0,0,0.058508575,0,0
GAPDHP70,0,0,0,0,0,0,0,0.096341318,0,0,0,0
LSM6P2,0,0,0,0,0,0,0,0,0,0.668055541,0,0
AL161893.1,0,0,0,0,0,0,0,0.024102628,0,0,0,0
RNU7-87P,0,0,0,0,0,0,0,1.623817372,0,0,0,0
TRDJ1,0,0,0,0,0,0,0,1.974052491,0,0,0,0
AL136419.2,0,0,0,0,0,0,0,0,0,0.146162955,0,0
AC122108.1,0,0,0,0,0,0,0,0.237444993,0,0,0,0
AC138811.2,0,0,0,0,0,0,0,0,0,0.15477203,0,0
CASC22,0,0,0,0,0,0,0,0,0,0.109893895,0,0
MACROD2-IT1,0,0,0,0,0,0,0,0,0,0.117774732,0,0
MTRNR2L3,0,0,0,0,0,0,0,0,0,0.076832899,0,0
BTBD6P1,0,0,0,0,0,0,0,0.079460676,0,0,0,0
PPIAP35,0,0,0,0,0,0,0,0.204627392,0,0,0,0
RNU6V,0,0,0,0,0,0,0,0.940903524,0,0,0,0
PGLYRP4,0,0,0,0,0,0,0,0,0,0.05204482,0,0
OR6K3,0,0,0,0,0,0,0,0.053694228,0,0,0,0
AL359510.1,0,0,0,0,0,0,0,0,0,0.568489571,0,0
MYCNUT,0,0,0,0,0,0,0,0,0,0.113807344,0,0
IGKV3-11,0,0,0,0,0,0,0,0,0,0.301647528,0,0
MTATP6P17,0,0,0,0,0,0,0,0.149816484,0,0,0,0
RPL21P135,0,0,0,0,0,0,0,0,0,0.14948904,0,0
RNU6-1256P,0,0,0,0,0,0,0,0,0,1.148017775,0,0
AC005674.1,0,0,0,0,0,0,0,0.219339166,0,0,0,0
C4orf51,0,0,0,0,0,0,0,0,0,0.105388441,0,0
AC145141.1,0,0,0,0,0,0,0,0,0,0.208546439,0,0
AC008539.1,0,0,0,0,0,0,0,0.208872774,0,0,0,0
KRT18P16,0,0,0,0,0,0,0,0,0,0.091380086,0,0
RF00218,0,0,0,0,0,0,0,0.987026246,0,0,0,0
RF00279,0,0,0,0,0,0,0,1.398287181,0,0,0,0
MLIP-IT1,0,0,0,0,0,0,0,0.15657337,0,0,0,0
AL512430.1,0,0,0,0,0,0,0,0.117065904,0,0,0,0
AC074389.3,0,0,0,0,0,0,0,0.221754795,0,0,0,0
AC018637.1,0,0,0,0,0,0,0,0.073272691,0,0,0,0.085367669
AC073115.1,0,0,0,0,0,0,0,0,0,0.222266599,0,0
MTCYBP24,0,0,0,0,0,0,0,0.091027737,0,0,0,0
AC073583.1,0,0,0,0,0,0,0,0.251691693,0,0,0,0
MIR4288,0,0,0,0,0,0,0,0,0,1.764863146,0,0
IFNA20P,0,0,0,0,0,0,0,0.190675525,0,0,0,0
AL445584.1,0,0,0,0,0,0,0,0.30508084,0,0,0,0
ACNATP,0,0,0,0,0,0,0,0,0,0.096527209,0,0
KRT18P67,0,0,0,0,0,0,0,0,0,0.093548917,0,0
MIR7150,0,0,0,0,0,0,0,0.53551424,0,0.628967185,0,0
AL356309.1,0,0,0,0,0,0,0,0,0,0.34880776,0,0
LINC00678,0,0,0,0,0,0,0,0,0,0.101498567,0,0
AC132216.1,0,0,0,0,0,0,0,0,0,0.102112116,0,0
MIR3161,0,0,0,0,0,0,0,0,0,1.53566014,0,0
AP003065.1,0,0,0,0,0,0,0,0,0,0.210401834,0,0
AP000676.3,0,0,0,0,0,0,0,0,0,0.207813411,0,0
LINC00709,0,0,0,0,0,0,0,0,0,0.23936403,0,0
CTSLP6,0,0,0,0,0,0,0,0.100475726,0,0,0,0
AC244131.2,0,0,0,0,0,0,0,0.196634135,0,0,0,0
AC092851.1,0,0,0,0,0,0,0,0,0,0.247376215,0,0
MIR920,0,0,0,0,0,0,0,1.342355694,0,0,0,0
AC121334.3,0,0,0,0,0,0,0,0.020111202,0,0,0,0.023430918
CTAGE11P,0,0,0,0,0,0,0,0.042786518,0,0,0,0
RNU7-41P,0,0,0,0,0,0,0,0,0,1.938456243,0,0
AL139354.1,0,0,0,0,0,0,0,0,0,0.183326869,0,0
AL357153.4,0,0,0,0,0,0,0,0,0,0.116383692,0,0
SNORD115-8,0,0,0,0,0,0,0,0,0,1.442022327,0,0
GOLGA8F,0,0,0,0,0,0,0,0,0,0.020880422,0,0
MIR8063,0,0,0,0,0,0,0,0,0,1.459825072,0,0
DUXAP6,0,0,0,0,0,0,0,0.16751527,0,0,0,0
ZP2,0,0,0,0,0,0,0,0.029156292,0,0,0,0
AC093520.2,0,0,0,0,0,0,0,0.302332364,0,0,0,0
TP53TG3,0,0,0,0,0,0,0,0.033514207,0,0,0,0
AC096996.1,0,0,0,0,0,0,0,0,0,0.363833326,0,0
RNU6-314P,0,0,0,0,0,0,0,0,0,1.136979142,0,0
CDRT15L2,0,0,0,0,0,0,0,0,0,0.112829991,0,0
H3F3BP2,0,0,0,0,0,0,0,0.282007499,0,0,0,0
RNU6-316P,0,0,0,0,0,0,0,0.940903524,0,0,0,0
AC016493.1,0,0,0,0,0,0,0,0.146332379,0,0,0,0
AC008567.2,0,0,0,0,0,0,0,0,0,0.180252791,0,0
ZNF861P,0,0,0,0,0,0,0,0.157553485,0,0,0,0
AF038458.1,0,0,0,0,0,0,0,0,0,0.451319965,0,0
AC008753.3,0,0,0,0,0,0,0,0.22573246,0,0,0,0
IGLV4-69,0,0,0,0,0,0,0,0,0,0.28220962,0,0
GTF2H4,0.336382733,0.38264266,0.103925693,0.249727106,0.195433228,0.240593084,0.223669927,0.192539331,0.368252162,0.201012887,0.293114334,0.099698408
KIAA1211,17.97930619,15.35080661,17.22092649,17.80101952,14.88532853,17.17231086,16.27306401,17.41878164,17.30608893,19.17879005,15.30080135,16.37263294
RDM1P5,0.081327729,0.230252231,0.351767667,0.172185905,0.294001046,0.285025799,0.294419194,0.265510297,0.089032846,0.184271853,0.270581821,0.196851172
AC093512.1,3.696605962,4.040068751,2.58645069,3.264488218,3.7338604,1.415288817,1.461931496,4.356202373,3.332682066,4.320520741,2.290954992,4.285785314
USP16,8.509243376,9.329317273,8.675185379,9.482724821,10.02336474,9.395489511,9.13001124,10.12247939,9.076286776,8.119796249,8.809247745,9.372902273
MOCS2,7.03646792,7.370652646,7.395112835,7.919507192,7.030866654,7.582745408,7.307224982,7.990478363,8.465186727,7.397742493,6.541229227,7.269958975
LSM5,9.188205366,8.439860402,8.543975304,9.069180202,8.49951854,8.622393472,8.483618637,9.369505683,8.742125261,8.828820807,9.576360636,8.046733586
AC008115.1,0.753817686,0,0,0,0,0,0,1.006766771,0,0.394152769,0,0
RF00272,0.837575207,0,1.811386342,0.483627884,1.892404881,1.677379338,4.764813765,0.745753163,1.375392599,0.875895043,0.464443117,0
AC023632.1,0,0.160063676,0.489074312,0.174106038,0.408759454,1.056748983,0.311878719,0.268471139,0.495141336,0.315322215,0.501598567,0
LINC00868,0,0,0,0,0.195205088,0,0,0.144235927,0.177342885,0,0,0
KXD1,18.20381718,18.31954466,18.03402058,21.19694441,18.51445729,21.21556485,19.56826594,22.78201557,18.48351046,18.99352414,20.88977493,16.65865355
AJAP1,3.080899371,2.699985833,1.995919957,2.310536603,2.545479069,2.131204764,2.97453857,2.548365707,2.140423549,2.397325792,1.667951703,2.61916679
AL049829.2,0.396746151,0.631830301,1.072531387,0.687260678,0.896402312,0,0,0.706502997,0,0.414897652,0.659998114,1.234686074
AL160290.2,0.136232112,0,0,0,0,0,0.046969687,0,0,0,0,0
NKX2-2-AS1,0.265844795,0,0,0,0,0,0,0,0,0,0.098275581,0
AL033543.1,0.012606584,0,0,0,0,0,0,0,0,0,0,0.004359119
AC087645.2,0.148130113,0,0,0,0,0,0,0.043963614,0,0,0,0
SLC52A3,0.044917632,0,0,0,0,0,0,0,0,0,0.016604825,0
AL136018.1,0.179101351,0,0,0,0,0,0,0,0,0,0.066208892,0
AC026787.1,0.403830903,0,0,0,0,0,0,0.119853187,0,0,0,0
SNORD116-29,2.04348168,0,0,0,0,0,0,0,0,0.712324282,0,0
RPF2P1,0.187206379,0,0,0,0,0,0,0,0,0,0,0.064732438
AC098869.2,0.196762157,0,0,0,0,0,0,0,0,0,0,0.068036646
AL807752.4,0.292429275,0,0,0,0,0,0,0,0,0.101936061,0,0
RNU7-113P,2.7356287,0,0,0,0,0,0,0,0,0.95359541,0,0
AC064807.2,0.252394315,0,0,0,0,0,0,0,0.092102183,0,0,0
OR5BK1P,0.206086245,0,0,0,0,0,0,0,0.075203727,0,0,0
LINC00431,0.142648427,0,0,0,0,0,0,0.042336702,0,0,0,0
AL049873.1,0.451087711,0,0,0,0,0,0,0,0,0,0.166754843,0
AC005758.1,0.271374367,0,0,0,0,0,0,0,0.099028267,0,0,0
BAGE2,0.041570828,0,0,0,0,0,0,0.012337828,0,0,0,0
P4HA3-AS1,0.078631887,0,0,0,0,0,0,0,0,0.027409789,0,0
DIP2B,15.21313369,14.30353791,15.28209716,14.6446687,12.94016997,14.08049138,13.65842764,14.5899074,14.49199981,15.17874288,13.30729717,14.24727153
SMTN,3.427949496,2.900978315,3.044179595,4.035190475,3.227730997,3.603859826,3.745467922,4.118680696,2.822092898,2.984431484,3.464957878,2.599688067
AL513175.2,0.255243009,0.270988165,0.414001957,0.589523832,1.153384465,0.511165261,0.660014219,1.249936171,0.419137699,0.400380917,0.141534584,0.794323998
WDR83,6.060885846,5.824350931,6.501994301,4.869067173,5.044541994,5.781094997,5.723833485,4.735216591,6.608877996,5.110624891,5.951169434,5.21864135
ZNF154,9.78722683,10.20185299,8.443016639,8.696921177,7.190674804,8.502137614,9.662617415,8.273709064,8.049405136,7.885815077,8.395827574,9.557308752
ZNF573,2.809333348,2.739413525,3.076923057,2.840501585,2.506255985,2.583679307,2.930722129,2.791206658,2.494714023,2.610032734,2.727823299,2.651586429
PABPC5-AS1,0.265428763,0.140901123,0.287015442,0,0.239882309,0,0,0.118165114,0,0,1.030278746,0.137670396
NNT-AS1,5.705185528,4.889483119,6.197047233,6.360294675,5.458926603,5.549308734,5.82106462,5.309241177,5.568458789,5.579837457,6.060347423,5.294326379
BCR,10.80620075,10.79935631,11.43338023,10.9615554,10.2899229,11.13587488,10.96950132,10.25132199,11.33541539,11.62033247,10.34453416,10.22983605
DHDH,2.039700955,1.332630052,1.753157225,2.174312227,2.694182342,2.304263013,2.542489558,2.468022148,1.603140309,2.679947137,1.624047163,2.007364269
MIR4322,2.323410677,0,0.837456014,0,2.79972229,0,0,0,0,0,0,4.016958117
AC025165.5,3.227852549,2.076950816,3.173059985,2.936909816,1.856390255,2.742428157,4.451556113,1.219267715,2.248695512,2.659508305,2.38649837,2.029328322
ZFAT,0.914745058,1.045359683,0.673164082,0.784944358,0.832445518,0.935044746,0.821309829,0.825774992,0.959684049,1.016382703,0.880615461,0.836881319
FUCA1,7.733351935,8.738209976,7.078078409,7.622986656,6.764399861,6.886310022,7.427497587,6.88555681,8.586965028,8.549283321,6.524211937,7.850239009
RNU6-1028P,6.079174889,3.872508296,3.94414768,3.510202385,3.296447212,4.869810982,6.287877403,4.871452116,2.662050191,2.542921093,1.348383243,5.04495385
AC131391.1,0,0,0,0,0,0.217736741,0,0.290413492,0,0,0,0.112783824
WDHD1,4.515822475,4.728584328,6.204388301,4.488990847,4.625351695,5.621256757,4.496841752,5.195452638,4.100328601,4.944657294,5.872277659,4.932459676
RNU7-48P,0,0,1.940771081,1.036345466,0,1.797192148,0,4.794127479,0,0,0,1.861828207
LINC02283,0.238549901,0,0,0,0,0,0,0,0,0,0,0
CUBNP2,0.09927362,0,0,0,0,0,0,0,0,0,0,0
LINC01711,0.116931389,0,0,0,0,0,0,0,0,0,0,0
LINC00964,0.022443957,0,0,0,0,0,0,0,0,0,0,0
KRT73-AS1,0.027619114,0,0,0,0,0,0,0,0,0,0,0
IGHG4,0.041267392,0,0,0,0,0,0,0,0,0,0,0
AC107027.1,0.196648092,0,0,0,0,0,0,0,0,0,0,0
TEN1,0.086778705,0,0,0,0,0,0,0,0,0,0,0
C8orf87,0.174225968,0,0,0,0,0,0,0,0,0,0,0
MRGPRF-AS1,0.052911864,0,0,0,0,0,0,0,0,0,0,0
HPR,0.05876957,0,0,0,0,0,0,0,0,0,0,0
SNORD115-25,1.378934792,0,0,0,0,0,0,0,0,0,0,0
RSL24D1P6,0.281976691,0,0,0,0,0,0,0,0,0,0,0
MUCL3,0.01990015,0,0,0,0,0,0,0,0,0,0,0
DPH3P1,0.45410704,0,0,0,0,0,0,0,0,0,0,0
LIMS4,0.044290111,0,0,0,0,0,0,0,0,0,0,0
RPL35P3,0.30477804,0,0,0,0,0,0,0,0,0,0,0
RN7SL354P,0.38460086,0,0,0,0,0,0,0,0,0,0,0
HOXA10-AS,0.068363152,0,0,0,0,0,0,0,0,0,0,0
AL590079.1,0.076711433,0,0,0,0,0,0,0,0,0,0,0
IGHD,0.066201787,0,0,0,0,0,0,0,0,0,0,0
KRT18P34,0.089033585,0,0,0,0,0,0,0,0,0,0,0
AL050320.1,0.253526128,0,0,0,0,0,0,0,0,0,0,0
WFDC10B,0.179480401,0,0,0,0,0,0,0,0,0,0,0
AC005551.1,0.229356294,0,0,0,0,0,0,0,0,0,0,0
TFF1,0.205213526,0,0,0,0,0,0,0,0,0,0,0
AL645568.2,0.084571917,0,0,0,0,0,0,0,0,0,0,0
ARHGAP42P2,0.052837688,0,0,0,0,0,0,0,0,0,0,0
FCF1P5,0.234590566,0,0,0,0,0,0,0,0,0,0,0
MTATP6P15,0.135416351,0,0,0,0,0,0,0,0,0,0,0
AL139819.1,0.240069327,0,0,0,0,0,0,0,0,0,0,0
AL022396.1,0.292934334,0,0,0,0,0,0,0,0,0,0,0
AC008074.1,0.263572618,0,0,0,0,0,0,0,0,0,0,0
RNA5SP115,1.056753766,0,0,0,0,0,0,0,0,0,0,0
MIR4656,1.507635373,0,0,0,0,0,0,0,0,0,0,0
AC096582.2,0.219133048,0,0,0,0,0,0,0,0,0,0,0
AC100868.1,0.046859782,0,0,0,0,0,0,0,0,0,0,0
CD300E,0.030136635,0,0,0,0,0,0,0,0,0,0,0
RNVU1-2,0.837575207,0,0,0,0,0,0,0,0,0,0,0
LINC01594,0.185061625,0,0,0,0,0,0,0,0,0,0,0
AC009336.2,0.03211379,0,0,0,0,0,0,0,0,0,0,0
PRSS44,0.098667236,0,0,0,0,0,0,0,0,0,0,0
RN7SL801P,0.374412758,0,0,0,0,0,0,0,0,0,0,0
RN7SL362P,0.423493082,0,0,0,0,0,0,0,0,0,0,0
AC011455.2,0.057484826,0,0,0,0,0,0,0,0,0,0,0
LINC01738,0.138739451,0,0,0,0,0,0,0,0,0,0,0
AC018737.1,0.55427771,0,0,0,0,0,0,0,0,0,0,0
KNG1,0.024186664,0,0,0,0,0,0,0,0,0,0,0
AC109492.1,0.174225968,0,0,0,0,0,0,0,0,0,0,0
LINC01962,0.275115944,0,0,0,0,0,0,0,0,0,0,0
ARPC3P5,0.211746541,0,0,0,0,0,0,0,0,0,0,0
AL109918.3,0.334534476,0,0,0,0,0,0,0,0,0,0,0
KCNQ5-AS1,0.102699957,0,0,0,0,0,0,0,0,0,0,0
LINC01231,0.127621504,0,0,0,0,0,0,0,0,0,0,0
RPL34P19,0.330621792,0,0,0,0,0,0,0,0,0,0,0
AL391704.3,0.136068174,0,0,0,0,0,0,0,0,0,0,0
AL109763.1,0.245276904,0,0,0,0,0,0,0,0,0,0,0
RNU1-68P,0.774470226,0,0,0,0,0,0,0,0,0,0,0
AL513348.1,0.256983302,0,0,0,0,0,0,0,0,0,0,0
AL590490.1,0.357824851,0,0,0,0,0,0,0,0,0,0,0
TMSB4XP2,0.538441204,0,0,0,0,0,0,0,0,0,0,0
OR7E102P,0.111401629,0,0,0,0,0,0,0,0,0,0,0
HOXD11,0.053588935,0,0,0,0,0,0,0,0,0,0,0
AC104634.1,0.244746002,0,0,0,0,0,0,0,0,0,0,0
AC090957.1,0.098581214,0,0,0,0,0,0,0,0,0,0,0
RNU6-509P,1.056753766,0,0,0,0,0,0,0,0,0,0,0
AC114781.4,0.176952509,0,0,0,0,0,0,0,0,0,0,0
FABP2,0.045630611,0,0,0,0,0,0,0,0,0,0,0
CCNB3P1,0.079016529,0,0,0,0,0,0,0,0,0,0,0
AC008494.2,0.305601765,0,0,0,0,0,0,0,0,0,0,0
RNU6-1311P,1.056753766,0,0,0,0,0,0,0,0,0,0,0
AC026688.2,0.060628768,0,0,0,0,0,0,0,0,0,0,0
AL033519.3,0.190038072,0,0,0,0,0,0,0,0,0,0,0
AL513008.1,0.702314615,0,0,0,0,0,0,0,0,0,0,0
RNU6-464P,1.087237048,0,0,0,0,0,0,0,0,0,0,0
PBOV1,0.045120771,0,0,0,0,0,0,0,0,0,0,0
HNRNPA1P49,0.125080368,0,0,0,0,0,0,0,0,0,0,0
AC023866.2,0.292177398,0,0,0,0,0,0,0,0,0,0,0
PRDM14,0.046284344,0,0,0,0,0,0,0,0,0,0,0
AC093331.2,0.167020167,0,0,0,0,0,0,0,0,0,0,0
MIR4492,1.413408162,0,0,0,0,0,0,0,0,0,0,0
AC025154.1,0.201915452,0,0,0,0,0,0,0,0,0,0,0
AC079384.1,0.188454422,0,0,0,0,0,0,0,0,0,0,0
AL591767.3,0.215376482,0,0,0,0,0,0,0,0,0,0,0
AL928654.3,0.080307282,0,0,0,0,0,0,0,0,0,0,0
AC078905.1,0.222146666,0,0,0,0,0,0,0,0,0,0,0
AC005277.2,0.289929879,0,0,0,0,0,0,0,0,0,0,0
AC091588.3,0.146847601,0,0,0,0,0,0,0,0,0,0,0
PPAN-P2RY11,0.042492542,0,0,0,0,0,0,0,0,0,0,0
AC123912.1,0.252958955,0,0,0,0,0,0,0,0,0,0,0
AC011473.2,0.471136054,0,0,0,0,0,0,0,0,0,0,0
SLC9A3P2,0.055948863,0,0,0,0,0,0,0,0,0,0,0
NCMAP,0.013715751,0,0,0,0.012395665,0,0,0,0,0,0,0
AL450311.2,0,0,0,0,0,0.225095637,0,0,0,0,0,0
GNGT1,0,0,0,0,0.04328245,0,0,0,0,0,0,0
LINC01549,0,0,0,0,0,0.158575778,0,0,0,0,0,0
NKX2-5,0,0,0,0.062358896,0,0,0,0,0,0,0,0
AL138767.3,0,0,0,0,0.206444169,0,0,0,0,0,0,0
AC022613.2,0,0,0.042132522,0.044996392,0,0,0,0,0,0,0,0
AL590438.1,0,0,0,0,0.029526109,0,0,0,0,0,0,0
CALR4P,0,0,0,0,0.037792109,0,0,0,0,0,0,0
LINC00989,0,0,0,0,0.045804511,0,0,0,0,0,0,0
AL024508.2,0,0,0,0,0.053954521,0,0,0,0,0,0,0
ATP4B,0,0,0,0,0,0.076090797,0,0,0,0,0,0
AL591686.2,0,0,0,0,0.215136555,0,0,0,0,0,0,0
AL161937.2,0,0,0,0,0,0.106412693,0,0,0,0,0,0
AC108673.1,0,0,0,0,0.088170719,0,0,0,0,0,0,0
AC092335.1,0,0,0,0,0,0.054803052,0,0,0,0,0,0
AC079160.1,0,0,0,0,0.02848101,0,0,0,0,0,0,0
PIH1D3,0,0,0.031659394,0.033811375,0,0,0,0,0,0,0,0
LINC01204,0.010748351,0,0.011622488,0,0,0,0,0,0,0,0,0
PRR20G,0,0,0.112793891,0,0,0,0,0,0,0,0,0
C11orf97,0,0,0.174420226,0,0,0,0,0,0,0,0,0
GRAMD4P7,0,0,0,0,0,0.091901871,0,0,0,0,0,0
GABRR3,0,0,0,0,0.017918615,0,0,0,0,0,0,0
AC112715.1,0.161532361,0,0,0,0,0.161747293,0,0,0,0,0,0
LINC01340,0,0,0,0,0.14114622,0,0,0,0,0,0,0
AC027801.3,0,0,0,0.165290543,0,0.143320387,0,0,0,0,0,0
AC063952.2,0,0,0,0.053210892,0,0.046138185,0,0,0,0,0,0
AC082651.3,0,0.030828905,0,0.03353352,0,0,0,0,0,0,0,0
C8orf86,0,0,0,0,0,0.040993159,0,0,0,0,0,0
AC022784.6,0.10113833,0,0.109363666,0,0,0,0,0,0,0,0,0
AC135983.4,0,0,0,0,0.080974535,0,0,0,0,0,0,0
AC110048.2,0,0,0.018192022,0,0,0,0,0,0,0,0,0
ANKRD34C,0,0.012123587,0,0.013187187,0,0,0,0,0,0,0,0
RASSF6,0,0,0.009218077,0,0,0.008536121,0,0,0,0,0,0
FBXO39,0,0,0,0.044749667,0,0,0,0,0,0,0,0
AC093821.1,0,0,0,0,0.189591584,0,0,0,0,0,0,0
AP002478.1,0,0,0,0,0,0.077816567,0,0,0,0,0,0
AL358335.2,0.116091019,0,0,0.134065225,0,0,0,0,0,0,0,0
AL592182.3,0,0,0,0,0.030929135,0,0,0,0,0,0,0
AC092162.2,0,0,0,0.01234211,0.009658777,0,0,0,0,0,0,0
AC008267.6,0,0,0,0,0.735178875,0,0,0,0,0,0,0
AL160313.2,0,0,0,0.132433599,0.103640835,0,0,0,0,0,0,0
AC007040.1,0,0,0.128164128,0.136875816,0,0,0,0,0,0,0,0
TAF11L12,0,0,0.112379208,0,0,0,0,0,0,0,0,0
